	Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
	4294572	403001004	Chronic acquired mucocutaneous candidiasis	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Chronic mucocutaneous candidiasis'">1
	4234876	359757004	Chronic atrophic candidiasis	Disorder	Standard	01/30/2002	12/30/2099	30	30	30	30	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Chronic mucocutaneous candidiasis'">1
	4082057	240719002	Chronic diffuse mucocutaneous candidiasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Chronic mucocutaneous candidiasis'">1
	434314	402356004	Chronic graft-versus-host disease	Disorder	Standard	07/30/2003	12/30/2099	567,310	588,350	31,060	34,500	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	760992	128631000119109	Chronic graft-versus-host disease following kidney transplant	Disorder	Standard	02/29/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	4300478	387759001	Chronic granulomatous disease	Disorder	Standard	01/30/2003	12/30/2099	790	790	310	310	Condition	SNOMED	
	4163335	29272001	Chronic granulomatous disease, type I	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4221525	40197009	Chronic granulomatous disease, type IA	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4300089	77330006	Chronic granulomatous disease, type II	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4095849	26252007	Chronic granulomatous disease, type IIA	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4219038	82317007	Chronic granulomatous disease, type III	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4063010	21527007	Chronic granulomatous disease, type IV	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4294529	76243000	Chronic granulomatous disease, type IVA	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080455	240718005	Chronic localized mucocutaneous candidiasis	Disorder	Standard	01/30/2002	12/30/2099	30	30	20	20	Condition	SNOMED	
	4120634	234568006	Chronic mucocutaneous candidiasis	Disorder	Standard	01/30/2002	12/30/2099	100	250	60	130	Condition	SNOMED	
	4125812	234593008	Classical complement pathway abnormality	Disorder	Standard	01/30/2002	12/30/2099	10	200	0	50	Condition	SNOMED	
	4125816	234613004	Combined complement 6 and 7 deficiencies	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162088	1186712009	Combined immunodeficiency due to CARMIL2 deficiency	Disorder	Standard	11/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37110768	725135004	Combined immunodeficiency due to CD3gamma deficiency	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162091	1186715006	Combined immunodeficiency due to CD70 deficiency	Disorder	Standard	11/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	36713472	717811007	Combined immunodeficiency due to CRAC (calcium release activated calcium) channel dysfunction	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162687	1197205005	Combined immunodeficiency due to DOCK8 deficiency	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	37161414	1179286007	Combined immunodeficiency due to GINS1 deficiency	Disorder	Standard	10/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37205062	784340000	Combined immunodeficiency due to interleukin 21 receptor deficiency	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162090	1186714005	Combined immunodeficiency due to ITK deficiency	Disorder	Standard	11/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162777	1197477000	Combined immunodeficiency due to LRBA deficiency	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	36676578	773488000	Combined immunodeficiency due to MALT1 deficiency	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37161413	1179285006	Combined immunodeficiency due to moesin deficiency	Disorder	Standard	10/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	35624228	766879006	Combined immunodeficiency due to OX40 deficiency	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	37110833	725290000	Combined immunodeficiency due to partial RAG1 deficiency	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36675151	771479000	Combined immunodeficiency due to STK4 deficiency	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37161415	1179288008	Combined immunodeficiency due to TFRC deficiency	Disorder	Standard	10/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37399524	716378008	Combined immunodeficiency due to ZAP70 deficiency	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204837	783743009	Combined immunodeficiency with granulomatosis	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	435228	23238000	Common variable agammaglobulinemia	Disorder	Standard	01/30/2002	12/30/2099	5,505,310	6,131,860	175,760	214,300	Condition	SNOMED	
	40389201	191010004	Common variable immunodeficiency	Disorder	Standard	07/30/2023	12/30/2099	11,090	11,090	0	0	Condition	SNOMED	
	4101453	191013002	Common variable immunodeficiency with autoantibodies to B- or T-cells	Disorder	Standard	01/30/2002	12/30/2099	24,580	24,580	2,400	2,400	Condition	SNOMED	
	4098625	191011000	Common variable immunodeficiency with predominant abnormalities of B-cell numbers and functions	Disorder	Standard	01/30/2002	12/30/2099	463,260	463,260	20,710	20,710	Condition	SNOMED	
	4101452	191012007	Common variable immunodeficiency with predominant immunoregulatory T-cell disorders	Disorder	Standard	01/30/2002	12/30/2099	138,710	138,710	15,430	15,430	Condition	SNOMED	
	4121289	234595001	Complement 1q beta chain deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4121288	234594002	Complement 1q deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4120774	234596000	Complement 1q dysfunction	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4123099	234597009	Complement 1r deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4120775	234598004	Complement 1s deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4121290	234599007	Complement 2 deficiency	Disorder	Standard	01/30/2002	12/30/2099	30	30	0	0	Condition	SNOMED	
	4123100	234601009	Complement 4A deficiency	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	4120776	234602002	Complement 4B deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4125813	234600005	Complement 4 deficiency	Disorder	Standard	01/30/2002	12/30/2099	60	60	30	30	Condition	SNOMED	
	4125815	234609006	Complement 5 deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4137667	263661007	Complement 5 dysfunction	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4121292	234611002	Complement 6 deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4120777	234612009	Complement 7 deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4123106	234616007	Complement 8 alpha-gamma deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4123105	234614005	Complement 8 beta chain deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4125817	234615006	Complement 8 beta chain dysfunction	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4121293	234617003	Complement 9 deficiency	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	36675117	771443008	Complement component 3 deficiency	Disorder	Standard	01/30/2019	12/30/2099	90	90	20	20	Condition	SNOMED	
	37160350	1162263002	Complement component 8 deficiency	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	36678497	775909002	Congenital neutropenia, myelofibrosis, nephromegaly syndrome	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	35623048	765327005	Congenital sideroblastic anemia, B-cell immunodeficiency, periodic fever, developmental delay syndrome	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	40479838	444547006	Cutaneous graft-versus-host disease	Disorder	Standard	07/30/2010	12/30/2099	1,750	1,750	90	90	Condition	SNOMED	
	432297	191347008	Cyclical neutropenia	Disorder	Standard	01/30/2002	12/30/2099	234,410	234,410	71,770	71,770	Condition	SNOMED	
	4232037	350353007	De Vaal's syndrome	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715420	721093000	Dianzani autoimmune lymphoproliferative disease	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162779	1197479002	DOCK2 deficiency	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	4326230	74911008	Dyskeratosis congenita	Disorder	Standard	01/30/2002	12/30/2099	60	80	10	10	Condition	SNOMED	
	4122331	234622003	Factor H deficiency	Disorder	Standard	01/30/2002	12/30/2099	30	30	10	10	Condition	SNOMED	
	37109596	723334006	FADD-related immunodeficiency	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4122213	235073000	Familial chronic mucocutaneous candidiasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080454	240714007	Familial chronic mucocutaneous candidiasis - dominant type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4082056	240717000	Familial chronic mucocutaneous candidiasis - late onset type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4082055	240716009	Familial chronic mucocutaneous candidiasis - recessive type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4161829	398250003	Familial hemophagocytic lymphohistiocytosis	Disorder	Standard	07/30/2003	12/30/2099	30	30	10	10	Condition	SNOMED	
	443216	234646005	Graft versus host disease	Disorder	Standard	01/30/2002	12/30/2099	763,980	1,583,280	52,560	110,130	Condition	SNOMED	
	37167528	1268379007	Graft versus host disease of intestine	Disorder	Standard	02/27/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
	3655102	846606007	Graft versus host disease of liver	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
	4098617	190959006	Hemophagocytic lymphohistiocytosis due to infection	Disorder	Standard	01/30/2002	12/30/2099	7,740	7,740	1,300	1,300	Condition	SNOMED	
	37110194	724361001	Hepatic veno-occlusive disease with immunodeficiency syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4031725	129639005	Hereditary neutrophilia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4245912	9311003	Hermansky-Pudlak syndrome	Disorder	Standard	01/30/2002	12/30/2099	12,220	12,220	1,180	1,180	Condition	SNOMED	
	45772920	707276009	Hoyeraal-Hreidarsson syndrome	Disorder	Standard	01/30/2015	12/30/2099	0	0	0	0	Condition	SNOMED	
	4301411	403834003	Hyperimmunoglobulinemia D with periodic fever	Disorder	Standard	07/30/2003	12/30/2099	60	60	20	20	Condition	SNOMED	
	4177007	50926003	Hyperimmunoglobulin E syndrome	Disorder	Standard	01/30/2002	12/30/2099	69,860	69,860	22,270	22,270	Condition	SNOMED	
	37204546	783249007	Hyperimmunoglobulin M syndrome without susceptibility to opportunistic infection	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204545	783248004	Hyperimmunoglobulin M syndrome with susceptibility to opportunistic infection	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	35622306	763713000	Idiopathic CD4 lymphocytopenia	Disorder	Standard	07/30/2018	12/30/2099	20	20	10	10	Condition	SNOMED	
	37110769	725136003	Immunodeficiency by defective expression of human leukocyte antigen class 1	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36680589	778028008	Immunodeficiency due to CD25 deficiency	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	35624117	766705006	Immunodeficiency due to ficolin 3 deficiency	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	36674975	771078002	Immunodeficiency due to MASP-2 deficiency	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204737	783621008	Immunodeficiency with factor I anomaly	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	4321599	9893005	Immunodeficiency with thymoma	Disorder	Standard	01/30/2002	12/30/2099	40	40	0	0	Condition	SNOMED	
	4121278	234539005	Immunoglobulin heavy chain deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	1,428,510	0	229,680	Condition	SNOMED	
	44783876	699869003	Interleukin-1 receptor-associated kinase 4 deficiency	Disorder	Standard	01/30/2014	12/30/2099	0	0	0	0	Condition	SNOMED	
	35622699	764858009	Isolated agammaglobulinemia	Disorder	Standard	07/30/2018	12/30/2099	10	4,480	0	50	Condition	SNOMED	
	36674945	770942003	Kostmann syndrome	Disorder	Standard	01/30/2019	12/30/2099	10	10	0	0	Condition	SNOMED	
	606372	1144907001	Late acute graft-versus-host disease	Disorder	Standard	07/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	606373	1144908006	Late chronic graft-versus-host disease	Disorder	Standard	07/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162286	1187233008	Leukocyte adhesion deficiency	Disorder	Standard	11/29/2021	12/30/2099	10	10	0	0	Condition	SNOMED	
	4123096	234582006	Leukocyte adhesion deficiency - type 1	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4125808	234583001	Leukocyte adhesion deficiency - type 2	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37167986	1269277004	Leukocyte adhesion deficiency type III	Disorder	Standard	04/29/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
	4297505	402357008	Lichenoid chronic graft-versus-host disease	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	35622280	763668009	Lichtenstein syndrome	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	37110102	724177005	LIG4 syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4297506	402360001	Materno-fetal graft-versus-host disease	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396890	716869006	Mendelian susceptibility to mycobacterial disease due to complete IL12RB1 deficiency	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37397560	718230004	Mendelian susceptibility to mycobacterial disease due to complete interferon gamma receptor 1 deficiency	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	36716042	721876004	Mendelian susceptibility to mycobacterial disease due to complete interferon gamma receptor 2 deficiency	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36716043	721877008	Mendelian susceptibility to mycobacterial disease due to complete interleukin 12 subunit beta deficiency	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37109630	723384004	Mendelian susceptibility to mycobacterial disease due to complete ISG15 deficiency	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37109631	723385003	Mendelian susceptibility to mycobacterial disease due to partial IRF8 deficiency	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37109632	723386002	Mendelian susceptibility to mycobacterial disease due to partial STAT1 deficiency	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204828	783734000	Mitochondrial DNA depletion syndrome, hepatocerebral form due to DGUOK deficiency	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
