	Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
	37208286	1076971000119106	Aneurysmal bone cyst of left foot	Disorder	Standard	02/28/2019	12/30/2099	10	10	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	600983	302181000119103	Aneurysmal bone cyst of left hand	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	36684482	302221000119106	Aneurysmal bone cyst of left humerus	Disorder	Standard	08/31/2018	12/30/2099	10	10	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37170864	302171000119101	Aneurysmal bone cyst of left radius	Disorder	Standard	03/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37207742	302191000119100	Aneurysmal bone cyst of left tibia	Disorder	Standard	02/28/2019	12/30/2099	10	10	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37208282	1076931000119108	Aneurysmal bone cyst of left ulna	Disorder	Standard	02/28/2019	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37209552	16583041000119102	Aneurysmal bone cyst of right ankle	Disorder	Standard	02/28/2019	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	36684483	302291000119108	Aneurysmal bone cyst of right femur	Disorder	Standard	08/31/2018	12/30/2099	10	10	10	10	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37208283	1076941000119104	Aneurysmal bone cyst of right fibula	Disorder	Standard	02/28/2019	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37208285	1076961000119100	Aneurysmal bone cyst of right foot	Disorder	Standard	02/28/2019	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	600984	302261000119101	Aneurysmal bone cyst of right hand	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	36684484	302301000119109	Aneurysmal bone cyst of right humerus	Disorder	Standard	08/31/2018	12/30/2099	320	320	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37170867	302251000119103	Aneurysmal bone cyst of right radius	Disorder	Standard	03/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37207743	302271000119107	Aneurysmal bone cyst of right tibia	Disorder	Standard	02/28/2019	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	37208281	1076921000119105	Aneurysmal bone cyst of right ulna	Disorder	Standard	02/28/2019	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	4328239	75930001	Aneurysmal cyst of jaw	Disorder	Standard	01/30/2002	12/30/2099	40	40	10	10	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Aneurysmal bone cyst'">1
	36717140	720984008	Angel-shaped phalangoepiphyseal dysplasia	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	40480852	441809006	Aseptic necrosis of bone of jaw	Disorder	Standard	07/30/2009	12/30/2099	28,320	28,320	8,780	8,780	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Osteonecrosis of jaw'">1
	4305569	389263004	Astley-Kendall dysplasia	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37110773	725141006	Atelosteogenesis type 1	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	4111311	254055004	Atelosteogenesis type 2	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37117239	725142004	Atelosteogenesis type 3	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37397206	717264003	Autosomal dominant brachyolmia	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	4030363	237889002	Autosomal dominant hypophosphatemic rickets	Disorder	Standard	01/30/2002	12/30/2099	20	20	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37164287	1229999001	Autosomal dominant myopia, midfacial retrusion, sensorineural hearing loss, rhizomelic dysplasia syndrome	Disorder	Standard	05/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37110785	725165009	Autosomal dominant omodysplasia	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37167248	1264041000	Autosomal dominant osteopetrosis type 1	Disorder	Standard	02/27/2023	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37110722	725050005	Autosomal dominant osteopetrosis type 2	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37204864	783789002	Autosomal recessive brachyolmia	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37395889	715487005	Autosomal recessive distal osteolysis syndrome	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	4234996	90505000	Autosomal recessive hypophosphatemic vitamin D refractory rickets	Disorder	Standard	01/30/2002	12/30/2099	40	40	10	10	Condition	SNOMED	$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''">0
	37110786	725166005	Autosomal recessive omodysplasia	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204242	782782004	Autosomal recessive spondylometaphyseal dysplasia Megarbane type	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37164275	1229979007	Avascular necrosis of bone due to traumatic injury	Disorder	Standard	05/30/2022	12/30/2099	60	60	20	20	Condition	SNOMED	
	37311759	818966007	Avascular necrosis of metatarsal bone	Disorder	Standard	01/30/2020	12/30/2099	30	30	10	10	Condition	SNOMED	
	37311760	818965006	Avascular necrosis of tarsus	Disorder	Standard	01/30/2020	12/30/2099	0	6,860	0	1,060	Condition	SNOMED	
	4006963	111255008	Avascular necrosis of the capital femoral epiphysis	Disorder	Standard	01/30/2002	12/30/2099	116,140	147,160	20,750	24,540	Condition	SNOMED	
	4069309	203476003	Avascular necrosis of the head of femur	Disorder	Standard	01/30/2002	12/30/2099	31,000	31,020	3,780	3,790	Condition	SNOMED	
	4069527	203478002	Avascular necrosis of the talus	Disorder	Standard	01/30/2002	12/30/2099	350	6,860	100	1,060	Condition	SNOMED	
	4109184	254125009	Axial osteosclerosis	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	36675037	771301002	Axial spondylometaphyseal dysplasia	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	4172755	50123005	Beals auriculo-osteodysplasia syndrome	Disorder	Standard	01/30/2002	12/30/2099	160	160	20	20	Condition	SNOMED	
	37169265	15717401000119103	Bilateral osteochondritis dissecans of ankles	Disorder	Standard	03/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	37169266	15717441000119101	Bilateral osteochondritis dissecans of elbows	Disorder	Standard	03/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	608844	15717361000119107	Bilateral osteochondritis dissecans of feet	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37169267	15717521000119106	Bilateral osteochondritis dissecans of knees	Disorder	Standard	03/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	4190688	389237009	Blomstrand dysplasia	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	619009	880067009	Blount disease	Disorder	Standard	01/30/2021	12/30/2099	2,670	2,670	480	480	Condition	SNOMED	
	37115761	732249002	Bone dysplasia lethal Holmgren type	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4109057	254054000	Boomerang dysplasia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37395875	715470008	Brachydactylous dwarfism Mseleni type	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	35623289	765761009	Brachydactyly, mesomelia, intellectual disability, heart defect syndrome	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204311	782914000	Brachydactyly, short stature, retinitis pigmentosa syndrome	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	4305417	389165004	Brachyolmia - Maroteaux type	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	36680611	778067002	Brachytelephalangic chondrodysplasia punctata	Disorder	Standard	01/30/2019	12/30/2099	30	30	0	0	Condition	SNOMED	
	4109978	254113006	Bruck syndrome	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	36715112	720599002	Campomelia Cumming type	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4326424	74928006	Camptomelic dysplasia	Disorder	Standard	01/30/2002	12/30/2099	50	50	10	10	Condition	SNOMED	
	4308197	389272007	Carpotarsal osteochondromatosis	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	37110747	725104005	Cheirospondyloenchondromatosis	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4308198	389273002	Cherubism with gingival fibromatosis	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	4147046	30174008	Childhood hypophosphatasia	Disorder	Standard	01/30/2002	12/30/2099	80	80	20	20	Condition	SNOMED	
	4109174	254083002	Chondrodysplasia punctata, MT type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37398932	715631005	Chondrodysplasia punctata Toriello type	Disorder	Standard	07/30/2016	12/30/2099	10	10	0	0	Condition	SNOMED	
	4162806	398958000	Chondrodysplasia punctata, X-linked dominant type	Disorder	Standard	07/30/2003	12/30/2099	20	20	0	0	Condition	SNOMED	
	36715303	720851007	Chondrodysplasia with disorder of sex development syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204289	782882009	Chondrodysplasia with joint dislocations gPAPP type	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	80838	62501005	Chondroectodermal dysplasia	Disorder	Standard	01/30/2002	12/30/2099	12,730	12,730	1,010	1,010	Condition	SNOMED	
	35621873	763134002	Chondroectodermal dysplasia with night blindness syndrome	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	4146021	307607001	Chondromyxoid fibroma of bone	Disorder	Standard	01/30/2002	12/30/2099	60	70	20	20	Condition	SNOMED	
	760607	113071000119101	Chondromyxoid fibroma of long bone of lower limb	Disorder	Standard	02/29/2016	12/30/2099	10	10	0	0	Condition	SNOMED	
	765894	113081000119103	Chondromyxoid fibroma of long bone of upper limb	Disorder	Standard	02/29/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37110891	725417001	CHST3-related skeletal dysplasia	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4281998	65976001	Cleidocranial dysostosis	Disorder	Standard	01/30/2002	12/30/2099	600	600	70	70	Condition	SNOMED	
	36714305	719471002	Cleidorhizomelic syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4305428	389199001	Cole-Carpenter dysplasia	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	35622761	764942005	Colobomatous microphthalmia, rhizomelic dysplasia syndrome	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	37164082	1228858000	Complex lethal osteochondrodysplasia	Disorder	Standard	05/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	35624224	766874001	Cono-spondylar dysplasia	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	37115760	732248005	Coxoauricular syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4006941	205506004	Craniodiaphyseal dysplasia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715222	720754008	Craniofacial conodysplasia syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37110744	725099009	Craniometadiaphyseal dysplasia wormian bone type	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4275508	36601008	Craniometaphyseal dysplasia	Disorder	Standard	01/30/2002	12/30/2099	60	60	10	10	Condition	SNOMED	
	4110100	254135003	Craniometaphyseal dysplasia - mild type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4111328	254134004	Craniometaphyseal dysplasia - severe type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	36717416	720753002	Cranioosteoarthropathy	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715280	720826006	Czech dysplasia metatarsal type	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715412	721082002	Dacryocystitis and osteopoikilosis syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37395913	715524004	Delayed membranous cranial ossification	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	4113729	254099008	Desbuquois syndrome	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	46273762	709490002	Desmosterolosis	Disorder	Standard	07/30/2015	12/30/2099	0	0	0	0	Condition	SNOMED	
	4142627	34643004	Diaphyseal dysplasia	Disorder	Standard	01/30/2002	12/30/2099	2,820	14,250	180	1,490	Condition	SNOMED	
	4191491	389216001	Diaphyseal medullary stenosis with bone malignancy	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	4238810	58561002	Diastrophic dysplasia	Disorder	Standard	01/30/2002	12/30/2099	12,530	12,530	1,290	1,290	Condition	SNOMED	
	36715111	720598005	Doughnut lesion of calvaria and bone fragility syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4220978	82699004	Dyggve-Melchior-Clausen syndrome	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	36716430	722433005	Dyschondrosteosis and nephritis syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4111327	254123002	Dysosteosclerosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4006447	205480005	Dysplasia epiphysealis hemimelica	Disorder	Standard	01/30/2002	12/30/2099	390	390	60	60	Condition	SNOMED	
	37396154	715861004	Dysplasia of head of femur Meyer type	Disorder	Standard	07/30/2016	12/30/2099	10	10	10	10	Condition	SNOMED	
	37204497	783165001	Dysplastic cortical hyperostosis	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	35622957	765204000	Dyssegmental dysplasia Silverman Handmaker type	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	36716431	722434004	Dysspondyloenchondromatosis	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37116658	733457006	Ehlers-Danlos and osteogenesis imperfecta syndrome	Disorder	Standard	07/30/2017	12/30/2099	10	10	10	10	Condition	SNOMED	
	36715312	720863002	Eiken syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4145177	268274005	Enchondromatosis	Disorder	Standard	01/30/2002	12/30/2099	37,050	37,160	8,600	8,600	Condition	SNOMED	
	4113736	254132000	Endosteal hyperostoses with cerebellar hypoplasia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37399396	718099006	Enlarged parietal foramina	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	36716110	721975004	Epiphyseal dysplasia, microcephalus, nystagmus syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37117764	733416004	Exostosis, anetoderma, brachydactyly type E syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396002	715657008	Familial avascular necrosis of femoral head	Disorder	Standard	07/30/2016	12/30/2099	10	10	0	0	Condition	SNOMED	
	4109195	254153009	Familial expansile osteolysis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37166977	1263445009	Familial gigantiform cementoma of jaw	Disorder	Standard	01/30/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
	4208394	55166000	Familial osteoarthropathy of the fingers	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396182	715899006	Familial osteochondritis dissecans	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	4305482	82236004	Familial x-linked hypophosphatemic vitamin D refractory rickets	Disorder	Standard	01/30/2002	12/30/2099	200,000	200,010	38,180	38,180	Condition	SNOMED	
	36680586	778008009	FGFR2-related bent bone dysplasia	Disorder	Standard	01/30/2019	12/30/2099	10	10	0	0	Condition	SNOMED	
	4062864	17144009	Fibrochondrogenesis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4025369	10623005	Fibrous dysplasia of bone	Disorder	Standard	01/30/2002	12/30/2099	11,440	181,860	1,760	50,260	Condition	SNOMED	
	44783194	699251001	Fibrous dysplasia of bone with intramuscular myxoma	Disorder	Standard	01/30/2014	12/30/2099	10	10	0	0	Condition	SNOMED	
	4294407	76098004	Fibrous dysplasia of jaw	Disorder	Standard	01/30/2002	12/30/2099	310	310	80	80	Condition	SNOMED	
	4314588	424286001	Fibrous dysplasia of orbit	Disorder	Standard	01/30/2007	12/30/2099	30	30	10	10	Condition	SNOMED	
	36717429	720958002	Frank-Ter Haar syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4271182	62803002	Frontometaphyseal dysplasia	Disorder	Standard	01/30/2002	12/30/2099	10	10	10	10	Condition	SNOMED	
	37164301	1230021007	Frontorhiny	Disorder	Standard	05/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	4102312	28557005	Geleophysic dysplasia	Disorder	Standard	01/30/2002	12/30/2099	30	30	0	0	Condition	SNOMED	
	4305570	389264005	Genochondromatosis	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	604633	1003427004	Genochondromatosis type 1	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37111244	725904009	Genochondromatosis type 2	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4113732	254116003	Geroderma osteodysplastica	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	4308062	389214003	Ghosal hematodiaphyseal dysplasia	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	37395944	715568002	Gnathodiaphyseal dysplasia	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	36713481	717823001	Goldblatt syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37109888	723827003	Grant syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4298332	77542002	Grebe syndrome	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4308194	389261002	Greenberg dysplasia	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	4270610	63122002	Hajdu-Cheney syndrome	Disorder	Standard	01/30/2002	12/30/2099	90	90	10	10	Condition	SNOMED	
	37396389	716189005	Heide syndrome	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37111357	726081005	Hereditary hypophosphatemic rickets with hypercalciuria	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204241	782781006	High bone mass osteogenesis imperfecta	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715463	721148005	Hip dysplasia Beukes type	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162786	1197494003	Hyaline fibromatosis syndrome	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	37163531	1217210001	Hyperostosis cranialis interna	Disorder	Standard	04/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	4245856	59763006	Hyperphosphatasemia tarda	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	4319896	9723006	Hyperphosphatasemia with bone disease	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
	4003971	205483007	Hypochondrogenesis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4006934	205468002	Hypochondroplasia	Disorder	Standard	01/30/2002	12/30/2099	1,450	1,450	80	80	Condition	SNOMED	
	4096352	190859005	Hypophosphatasia	Disorder	Standard	01/30/2002	12/30/2099	670	820	240	290	Condition	SNOMED	
	4028959	237888005	Hypophosphatemic rickets with nephrotic-glycosuric dwarfism	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	37163534	1217213004	Idiopathic acroosteolysis of phalanx	Disorder	Standard	04/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	37164468	1231179003	Idiopathic avascular necrosis of bone	Disorder	Standard	06/29/2022	12/30/2099	6,280	6,280	1,710	1,710	Condition	SNOMED	
	4083321	24752008	Infantile cortical hyperostosis	Disorder	Standard	01/30/2002	12/30/2099	410	410	30	30	Condition	SNOMED	
