Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
37396229	715963002	Atrichia with papular lesions	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
4093932	25858008	Atrophic lichen planus	Disorder	Standard	01/30/2002	12/30/2099	110	110	70	70	Condition	SNOMED	
4099178	2736005	Atrophoderma vermiculatum	Disorder	Standard	01/30/2002	12/30/2099	38,240	38,240	28,820	28,820	Condition	SNOMED	
4033787	238619006	Atypical adult pityriasis rubra pilaris	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4031144	238622008	Atypical juvenile pityriasis rubra pilaris	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37117240	725148000	Atypical lichen myxedematosus	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
37396336	716105001	Autosomal dominant diffuse palmoplantar keratoderma Norrbotten type	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
4298002	403794008	Autosomal dominant familial wooly hair	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
37204473	783136007	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
37164548	1231284001	Autosomal dominant generalized dystrophic epidermolysis bullosa	Disorder	Standard	06/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
4110126	254164007	Autosomal dominant lamellar ichthyosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
36714336	719518004	Autosomal dominant palmoplantar keratoderma and congenital alopecia	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4301403	403811007	Autosomal dominant pseudoxanthoma elasticum	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
37205090	784381008	Autosomal recessive cutis laxa type 2A	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
36680612	778068007	Autosomal recessive cutis laxa type 2B	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
619153	890235002	Autosomal recessive epidermolytic ichthyosis	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
35622337	763768001	Autosomal recessive exfoliative ichthyosis	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
4300454	403795009	Autosomal recessive familial wooly hair	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
37204285	782878007	Autosomal recessive nail dysplasia	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
4300458	403812000	Autosomal recessive pseudoxanthoma elasticum	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
37111017	725588002	Bathing suit ichthyosis	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4301160	403622009	B-cell pseudolymphoma due to drug	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4289476	69488000	Beaded hair	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
4113128	255192005	Benign cephalic histiocytosis	Disorder	Standard	01/30/2002	12/30/2099	10	10	10	10	Condition	SNOMED	
4059145	19719003	Benign lymphocytic infiltration of Jessner	Disorder	Standard	01/30/2002	12/30/2099	650	650	90	90	Condition	SNOMED	
4142060	34250006	Benign mucous membrane pemphigoid	Disorder	Standard	01/30/2002	12/30/2099	156,710	217,360	17,500	31,820	Condition	SNOMED	
433279	267800008	Benign mucous membrane pemphigoid with no eye involvement	Disorder	Standard	01/30/2002	12/30/2099	25,750	25,750	8,650	8,650	Condition	SNOMED	
376189	76092003	Benign mucous membrane pemphigoid with ocular involvement	Disorder	Standard	01/30/2002	12/30/2099	31,480	31,480	5,480	5,480	Condition	SNOMED	
37117073	15632131000119104	Bilateral fibromatosis of plantar fascia of feet	Disorder	Standard	07/30/2017	12/30/2099	10	10	10	10	Condition	SNOMED	
36713566	717941005	Body skin hyperlaxity due to vitamin K dependent coagulation factor deficiency	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4262682	46459009	Brazilian pemphigus foliaceus	Disorder	Standard	01/30/2002	12/30/2099	260	260	210	210	Condition	SNOMED	
45766385	703531009	Brooke-Spiegler syndrome	Disorder	Standard	07/30/2014	12/30/2099	10	10	10	10	Condition	SNOMED	
4008702	11160000	Brown oculocutaneous albinism	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
4299404	402442000	Brunsting-Perry type cicatricial pemphigoid	Disorder	Standard	07/30/2003	12/30/2099	10	10	0	0	Condition	SNOMED	
4264891	6111009	Bullous lichen planus	Disorder	Standard	01/30/2002	12/30/2099	4,530	4,530	1,850	1,850	Condition	SNOMED	
4290834	399945005	Castleman's superficial pseudotumor, involving skin	Disorder	Standard	07/30/2003	12/30/2099	70	70	30	30	Condition	SNOMED	
4096456	26374003	Cheilitis glandularis	Disorder	Standard	01/30/2002	12/30/2099	510	510	90	90	Condition	SNOMED	
4148466	30657009	Cheilitis glandularis, deep suppurative type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4277897	65747008	Cheilitis glandularis, superficial suppurative type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4081249	238928005	Chilblain lupus erythematosus	Disorder	Standard	01/30/2002	12/30/2099	190	190	40	40	Condition	SNOMED	
4297653	402439006	Childhood bullous pemphigoid	Disorder	Standard	07/30/2003	12/30/2099	20	20	10	10	Condition	SNOMED	
4031099	109250009	Chronic bullous dermatosis of childhood	Disorder	Standard	01/30/2002	12/30/2099	1,080	1,080	580	580	Condition	SNOMED	
4081248	238927000	Chronic discoid lupus erythematosus	Disorder	Standard	01/30/2002	12/30/2099	290	680	130	260	Condition	SNOMED	
4080943	238621001	Circumscribed juvenile pityriasis rubra pilaris	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4033647	239073008	Circumscribed palmoplantar keratoderma	Disorder	Standard	01/30/2002	12/30/2099	0	10	0	0	Condition	SNOMED	
4033786	238618003	Classical adult pityriasis rubra pilaris	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
4033788	238620000	Classical juvenile pityriasis rubra pilaris	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37165210	1251401000	Classical type acute febrile neutrophilic dermatosis	Disorder	Standard	10/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
46272738	711154007	Cole disease	Disorder	Standard	07/30/2015	12/30/2099	0	0	0	0	Condition	SNOMED	
37163189	1208477000	Confetti-like atrophic macular lesions of skin	Disorder	Standard	03/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
4343212	239152005	Congenital absence of skin on scalp	Disorder	Standard	01/30/2002	12/30/2099	40	40	30	30	Condition	SNOMED	
4346280	239153000	Congenital absence of skin on scalp with epidermal nevi	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4343683	239144007	Congenital erector pili hamartoma	Disorder	Standard	01/30/2002	12/30/2099	20	40	10	20	Condition	SNOMED	
36676714	773691007	Congenital erosive and vesicular dermatosis	Disorder	Standard	01/30/2019	12/30/2099	10	10	0	0	Condition	SNOMED	
4295603	403799003	Congenital hypertrichosis lanuginosa	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
37163332	1208936008	Congenital ichthyosis, intellectual disability, spastic quadriplegia syndrome	Disorder	Standard	03/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37162658	1197059004	Congenital ichthyosis, microcephalus, tetraplegia syndrome	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37110166	724277002	Congenital ichthyosis with hypotrichosis syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4206008	53748002	Congenital junctional epidermolysis bullosa-pyloric atresia syndrome	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
36716398	722391005	Congenital lethal erythroderma	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4293577	403281007	Congenital onychodysplasia of index fingers	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4033196	239072003	Congenital palmoplantar and perioral keratoderma of Olmsted	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
45766363	703504006	Congenital reticular ichthyosiform erythroderma	Disorder	Standard	07/30/2014	12/30/2099	0	0	0	0	Condition	SNOMED	
4110263	254231002	Congenital wooly hair	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4196974	51156002	Coup de sabre scleroderma	Disorder	Standard	01/30/2002	12/30/2099	130	130	30	30	Condition	SNOMED	
4175543	278098005	Crandall's syndrome	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4028724	128865003	Cutaneous B-cell pseudolymphoma	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37397666	718373005	Cutaneous B-cell pseudolymphoma caused by Borrelia	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
36717659	718634003	Cutaneous collagenous vasculopathy	Disorder	Standard	01/30/2017	12/30/2099	10	10	10	10	Condition	SNOMED	
4029674	128862000	Cutaneous pseudolymphoma	Disorder	Standard	01/30/2002	12/30/2099	90	12,090	40	9,040	Condition	SNOMED	
4028723	128864004	Cutaneous T-cell pseudolymphoma	Disorder	Standard	01/30/2002	12/30/2099	0	11,190	0	8,830	Condition	SNOMED	
4026031	19726003	Cutis laxa, acquired type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4009171	111388003	Cutis laxa, autosomal dominant	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4301025	403399001	Cutis laxa following hypersensitivity reaction	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4296370	403398009	Cutis laxa following urticaria-angioedema	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4110115	254222002	Cutis laxa, recessive, type I	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4299808	403400008	Cutis laxa with complement deficiency	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4033483	238883003	Cytophagic histiocytic panniculitis	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
4174992	48611009	Darier disease	Disorder	Standard	01/30/2002	12/30/2099	1,140	1,330	210	240	Condition	SNOMED	
37205061	784339002	Deficiency of interleukin 36 receptor antagonist	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
140487	111196000	Dermatitis herpetiformis	Disorder	Standard	01/30/2002	12/30/2099	276,450	276,450	103,680	103,680	Condition	SNOMED	
4082499	239088003	Dermatopathia pigmentosa reticularis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
36676903	774209001	Didymosis aplasticosebacea	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
4287318	397014001	Diffuse erythrodermic mastocytosis	Disorder	Standard	07/30/2003	12/30/2099	10	10	0	0	Condition	SNOMED	
36715422	721096008	Diffuse palmoplantar keratoderma and acrocyanosis syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
36680606	778062008	Diffuse palmoplantar keratoderma with painful fissures	Disorder	Standard	01/30/2019	12/30/2099	10	10	10	10	Condition	SNOMED	
4346278	239145008	Diffuse smooth muscle hamartoma	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
432919	79291003	Discoid lupus erythematosus of eyelid	Disorder	Standard	01/30/2002	12/30/2099	40,520	43,800	22,280	24,390	Condition	SNOMED	
4296505	403498005	Discoid lupus erythematosus of face	Disorder	Standard	07/30/2003	12/30/2099	110	110	40	40	Condition	SNOMED	
4299824	403501005	Discoid lupus erythematosus of foot	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4296503	403496009	Discoid lupus erythematosus of genital mucous membranes	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4295303	403500006	Discoid lupus erythematosus of hands	Disorder	Standard	07/30/2003	12/30/2099	10	10	0	0	Condition	SNOMED	
4295302	403499002	Discoid lupus erythematosus of lip	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
45763765	700269001	Discoid lupus erythematosus of lower eyelid	Disorder	Standard	07/30/2014	12/30/2099	1,270	1,270	850	850	Condition	SNOMED	
4295182	403494007	Discoid lupus erythematosus of mucous membranes	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4295301	403495008	Discoid lupus erythematosus of oral mucosa	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4296504	403497000	Discoid lupus erythematosus of scalp	Disorder	Standard	07/30/2003	12/30/2099	240	240	80	80	Condition	SNOMED	
45763818	700334001	Discoid lupus erythematosus of upper eyelid	Disorder	Standard	07/30/2014	12/30/2099	2,010	2,010	1,260	1,260	Condition	SNOMED	
37399362	717258005	Discrete papular lichen myxedematosus	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
4296506	403502003	Disseminated discoid lupus erythematosus	Disorder	Standard	07/30/2003	12/30/2099	30	30	10	10	Condition	SNOMED	
141650	41495000	Disseminated superficial actinic porokeratosis	Disorder	Standard	01/30/2002	12/30/2099	347,010	347,010	178,800	178,800	Condition	SNOMED	
4008558	111389006	Dominant dystrophic epidermolysis bullosa	Disorder	Standard	01/30/2002	12/30/2099	110	110	10	10	Condition	SNOMED	
4328228	75875004	Dominant dystrophic epidermolysis bullosa, albopapular type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
