Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
36713669	718602007	Hereditary arterial and articular multiple calcification syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4288737	68926002	Idiopathic arterial calcification of infancy	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37162744	1197364005	Idiopathic spontaneous coronary artery dissection	Disorder	Standard	02/27/2022	12/30/2099	120	120	60	60	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
36716136	722020006	Juvenile temporal arteritis	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4300580	403983000	Kaposiform hemangioendothelioma	Disorder	Standard	07/30/2003	12/30/2099	280	280	20	20	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37204239	782773005	Lethal arteriopathy syndrome due to fibulin-4 deficiency	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4262102	45894003	Medionecrosis of aorta	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37204212	782724001	Multisystemic smooth muscle dysfunction syndrome	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
45765438	702374000	Neonatal noninfectious cerebral venous sinus thrombosis	Disorder	Standard	07/30/2014	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
36717594	722930000	Neonatal thrombosis of cerebral venous sinus	Disorder	Standard	01/30/2017	12/30/2099	10	10	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
314667	42970005	Nonpyogenic thrombosis of intracranial venous sinus	Disorder	Standard	01/30/2002	12/30/2099	142,710	142,710	37,700	37,700	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4111713	195229008	Non-pyogenic venous sinus thrombosis	Disorder	Standard	01/30/2002	12/30/2099	490	490	60	60	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
37109997	724002003	Rambaud Gallian syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4318524	95501007	Retinal arteriovenous malformation	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4083484	247127002	Retinal arteriovenous shunt	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Retinal arteriovenous malformation'"">1"
4116206	302879007	Septic thrombophlebitis of cavernous sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4121335	302881009	Septic thrombophlebitis of lateral sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4119136	302880005	Septic thrombophlebitis of sagittal sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4041680	230223008	Septic thrombophlebitis of sigmoid sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4100225	192772009	Thrombophlebitis lateral venous sinus	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4217471	8166000	Thrombophlebitis of basilar sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4104695	192770001	Thrombophlebitis of cavernous sinus	Disorder	Standard	01/30/2002	12/30/2099	50	50	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4167985	48248005	Thrombophlebitis of inferior sagittal sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
764714	5511000124107	Thrombophlebitis of sigmoid sinus	Disorder	Standard	02/29/2012	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4100224	192771002	Thrombophlebitis of superior longitudinal venous sinus	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4098706	26954004	Thrombophlebitis of superior sagittal sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4277833	3681008	Thrombophlebitis of torcular Herophili	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4228209	88922007	Thrombosis of basilar sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral venous sinus thrombosis'"">1"
4234264	89980009	Thrombosis of cavernous venous sinus	Disorder	Standard	01/30/2002	12/30/2099	730	2,700	90	1,310	Condition	SNOMED	
602658	1078223005	Thrombosis of cerebral venous sinus due to and following surgical procedure	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
4048890	15742000	Thrombosis of inferior sagittal sinus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4057329	21258007	Thrombosis of lateral venous sinus	Disorder	Standard	01/30/2002	12/30/2099	140	140	40	40	Condition	SNOMED	
4102203	192760003	Thrombosis of superior longitudinal sinus	Disorder	Standard	01/30/2002	12/30/2099	20	20	0	0	Condition	SNOMED	
4290940	70607008	Thrombosis of superior sagittal sinus	Disorder	Standard	01/30/2002	12/30/2099	500	500	130	130	Condition	SNOMED	
4079905	18322005	Thrombosis of torcular Herophili	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4105338	192761004	Thrombosis transverse sinus	Disorder	Standard	01/30/2002	12/30/2099	400	400	140	140	Condition	SNOMED	
4111946	254786000	Tufted angioma of skin	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
36674834	770687001	Vasculitis due to adenosine deaminase 2 deficiency	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
4111947	254787009	Verrucous hemangioma of skin	Disorder	Standard	01/30/2002	12/30/2099	700	700	110	110	Condition	SNOMED	
