Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
764781	61311000119104	Acute myeloid leukemia, minimal differentiation, FAB M0 in remission	Disorder	Standard	02/29/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute myeloid leukemia, minimal differentiation, FAB M0'"">1"
608277	1157157006	Acute myeloid leukemia with 11q23 abnormality	Disorder	Standard	07/30/2021	12/30/2099	20	48,030	10	5,550	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37165057	1237368006	Acute myeloid leukemia with BCR-ABL1	Disorder	Standard	09/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
3654662	838355002	Acute myeloid leukemia with CBFB::MYH11 fusion	Disorder	Standard	07/30/2020	12/30/2099	410	410	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
35622696	764855007	Acute myeloid leukemia with CEBPA somatic mutations	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
36683269	780844005	Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4234749	359648001	Acute myeloid leukemia with maturation, FAB M2	Disorder	Standard	01/30/2002	12/30/2099	3,270	3,280	90	90	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4138903	426124006	Acute myeloid leukemia with maturation, FAB M2, in remission	Disorder	Standard	07/30/2007	12/30/2099	10	10	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute myeloid leukemia with maturation, FAB M2'"">1"
40483761	445448008	Acute myeloid leukemia with myelodysplasia-related changes	Disorder	Standard	07/30/2010	12/30/2099	273,950	273,950	21,620	21,620	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
35622003	763309005	Acute myeloid leukemia with NPM1 somatic mutation	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4230253	359640008	Acute myeloid leukemia without maturation, FAB M1	Disorder	Standard	01/30/2002	12/30/2099	780	780	30	30	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
764782	61321000119106	Acute myeloid leukemia without maturation, FAB M1 in remission	Disorder	Standard	02/29/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute myeloid leukemia without maturation, FAB M1'"">1"
37116722	733598001	Acute myeloid leukemia with t(6;9)(p23;q34) translocation	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37110870	725390002	Acute myeloid leukemia with t(8;16)(p11;p13) translocation	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
606958	1148906001	Acute myeloid leukemia with t(8;21)(q22;q22) RUNX1-RUNX1T1	Disorder	Standard	07/30/2021	12/30/2099	160	160	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
40481524	444911000	Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL	Disorder	Standard	07/30/2010	12/30/2099	48,010	48,010	5,540	5,540	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4003187	110005000	Acute myelomonocytic leukemia, FAB M4	Disorder	Standard	01/30/2002	12/30/2099	2,340	2,880	100	130	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4142105	427658007	Acute myelomonocytic leukemia, FAB M4, in remission	Disorder	Standard	07/30/2007	12/30/2099	20	20	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute myelomonocytic leukemia, FAB M4'"">1"
4002497	110004001	Acute promyelocytic leukemia, FAB M3	Disorder	Standard	01/30/2002	12/30/2099	442,260	607,580	16,250	25,980	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4137687	425869007	Acute promyelocytic leukemia, FAB M3, in remission	Disorder	Standard	07/30/2007	12/30/2099	165,160	165,160	9,720	9,720	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute promyelocytic leukemia, FAB M3'"">1"
4112803	285769009	Acute promyelocytic leukemia - hypogranular variant	Disorder	Standard	01/30/2002	12/30/2099	140	140	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute promyelocytic leukemia, FAB M3'"">1"
37167452	1264458000	Acute undifferentiated leukemia	Disorder	Standard	02/27/2023	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
35622690	764845008	Adenocarcinoma of anal canal	Disorder	Standard	07/30/2018	12/30/2099	10	20	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4256775	408644002	Adenocarcinoma of duodenum	Disorder	Standard	01/30/2004	12/30/2099	220	10,000	100	1,300	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Adenocarcinoma of small intestine'"">1"
4081043	276803003	Adenocarcinoma of esophagus	Disorder	Standard	01/30/2002	12/30/2099	94,570	124,320	11,430	16,010	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
35623402	765741003	Adenocarcinoma of gallbladder and extrahepatic biliary tract	Disorder	Standard	07/30/2018	12/30/2099	30	30	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4119828	304545002	Adenocarcinoma of ileum	Disorder	Standard	01/30/2002	12/30/2099	90	90	30	30	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Adenocarcinoma of small intestine'"">1"
37204022	787091002	Adenocarcinoma of liver and intrahepatic biliary tract	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
40493492	449153001	Adenocarcinoma of lower esophagus	Disorder	Standard	07/30/2011	12/30/2099	1,080	1,080	90	90	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Adenocarcinoma of esophagus'"">1"
3654656	838349007	Adenocarcinoma of Meckel diverticulum	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Adenocarcinoma of small intestine'"">1"
35622691	764846009	Adenocarcinoma of penis	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
35621808	763064007	Adenoid cystic carcinoma of cervix uteri	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Adenocarcinoma of cervix'"">1"
4313754	423615009	Adenoid cystic carcinoma of parotid gland	Disorder	Standard	01/30/2007	12/30/2099	2,810	2,810	110	110	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Malignant epithelial neoplasm of salivary gland'"">1"
4309400	422833009	Adenoid cystic carcinoma of salivary gland	Disorder	Standard	01/30/2007	12/30/2099	2,740	8,390	120	360	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Malignant epithelial neoplasm of salivary gland'"">1"
4307266	423189008	Adenoid cystic carcinoma of submandibular gland	Disorder	Standard	01/30/2007	12/30/2099	2,820	2,820	110	110	Condition	SNOMED	
37166733	1260024007	Adenoid squamous cell carcinoma of larynx	Disorder	Standard	12/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
4294181	385478001	Adenoma malignum	Disorder	Standard	01/30/2003	12/30/2099	340	340	20	20	Condition	SNOMED	
4116081	254888007	Adenosquamous carcinoma of cervix	Disorder	Standard	01/30/2002	12/30/2099	1,160	1,190	50	80	Condition	SNOMED	
4298238	404067008	Adipocytic liposarcoma	Disorder	Standard	07/30/2003	12/30/2099	70	70	10	10	Condition	SNOMED	
37395826	715403006	Adult heart tumor	Disorder	Standard	07/30/2016	12/30/2099	260	260	100	100	Condition	SNOMED	
37162686	1197204009	Adult hepatocellular carcinoma	Disorder	Standard	02/27/2022	12/30/2099	50	50	30	30	Condition	SNOMED	
4003188	110007008	Adult T-cell leukemia/lymphoma	Disorder	Standard	01/30/2002	12/30/2099	159,740	159,740	18,210	18,210	Condition	SNOMED	
604486	898197001	Adult T-cell leukemia/lymphoma in remission	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
4345328	240531002	African Burkitt's lymphoma	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37160518	1162584006	Aggressive fibromatosis of abdominal wall	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
36715831	721600008	Aggressive fibromatosis of breast	Disorder	Standard	01/30/2017	12/30/2099	100	100	10	10	Condition	SNOMED	
4033882	238864005	Aggressive infantile fibromatosis	Disorder	Standard	01/30/2002	12/30/2099	1,040	1,040	70	70	Condition	SNOMED	
36717161	721310007	Aggressive natural killer-cell leukemia	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4297355	404136008	Aggressive NK-cell leukemia involving skin	Disorder	Standard	07/30/2003	12/30/2099	260	260	140	140	Condition	SNOMED	
37396742	716655008	Aggressive systemic mastocytosis	Disorder	Standard	07/30/2016	12/30/2099	8,490	8,490	970	970	Condition	SNOMED	
37396219	715950008	ALK-positive large B-cell lymphoma	Disorder	Standard	07/30/2016	12/30/2099	50	50	10	10	Condition	SNOMED	
4003835	109982002	Alpha heavy chain disease (clinical)	Disorder	Standard	01/30/2002	12/30/2099	100	100	10	10	Condition	SNOMED	
4049263	123313007	Alpha heavy chain disease, enteric form	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4095025	25050002	Alpha heavy chain disease, respiratory form	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4111222	285311001	Ameloblastoma of jaw	Disorder	Standard	01/30/2002	12/30/2099	2,100	9,790	390	1,030	Condition	SNOMED	
40486108	447729009	Ameloblastoma of mandible	Disorder	Standard	07/30/2011	12/30/2099	7,690	7,690	640	640	Condition	SNOMED	
607961	1156409003	Anaplastic ependymoma of central nervous system	Disorder	Standard	07/30/2021	12/30/2099	330	330	20	20	Condition	SNOMED	
40488896	448212009	Anaplastic large cell lymphoma, ALK negative	Disorder	Standard	07/30/2011	12/30/2099	157,180	157,180	9,010	9,010	Condition	SNOMED	
45766462	703626001	Anaplastic large cell lymphoma, T/Null cell, primary systemic type	Disorder	Standard	07/30/2014	12/30/2099	10	10	0	0	Condition	SNOMED	
42538056	738770003	Anaplastic lymphoma kinase positive anaplastic large cell lymphoma	Disorder	Standard	01/30/2018	12/30/2099	1,850	1,850	50	50	Condition	SNOMED	
4298151	404023006	Ancient schwannoma	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
37162620	1196902006	Angiocentric glioma of brain	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
603114	1156412000	Angiocentric glioma of central nervous system	Disorder	Standard	07/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
4299150	404135007	Angiocentric NK/T-cell malignant lymphoma involving skin	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4184976	413537009	Angioimmunoblastic T-cell lymphoma	Disorder	Standard	01/30/2005	12/30/2099	140,690	140,910	6,250	6,300	Condition	SNOMED	
35610166	1090241000000107	Angioimmunoblastic T-cell lymphoma with dysproteinaemia	Disorder	Standard	03/31/2018	12/30/2099	150	150	20	20	Condition	SNOMED	
4298148	404013002	Angiomatoid fibrous histiocytoma of skin	Disorder	Standard	07/30/2003	12/30/2099	40	40	10	10	Condition	SNOMED	
40486535	447757002	Angiosarcoma of cheek	Disorder	Standard	07/30/2011	12/30/2099	50	50	0	0	Condition	SNOMED	
4003021	109844006	Angiosarcoma of liver	Disorder	Standard	01/30/2002	12/30/2099	16,960	16,960	2,270	2,270	Condition	SNOMED	
4111948	254794007	Angiosarcoma of skin	Disorder	Standard	01/30/2002	12/30/2099	560	590	60	70	Condition	SNOMED	
761863	16091171000119106	Angiosarcoma of skin of cheek	Disorder	Standard	08/31/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
4092083	187821001	Angiosarcoma of spleen	Disorder	Standard	01/30/2002	12/30/2099	40	40	10	10	Condition	SNOMED	
4258135	440422002	Asymptomatic multiple myeloma	Disorder	Standard	01/30/2009	12/30/2099	60	30,690	30	3,630	Condition	SNOMED	
4139554	307341004	Atypical hairy cell leukemia	Disorder	Standard	01/30/2002	12/30/2099	40	40	10	10	Condition	SNOMED	
37203796	782774004	Atypical Meigs syndrome	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
609195	16903531000119107	Atypical meningioma of cerebral meninges	Disorder	Standard	01/30/2021	12/30/2099	40	40	10	10	Condition	SNOMED	
607986	1156470000	Atypical papilloma of choroid plexus	Disorder	Standard	07/30/2021	12/30/2099	10	10	0	0	Condition	SNOMED	
35622838	765057007	BAP1 tumor predisposition syndrome	Disorder	Standard	07/30/2018	12/30/2099	50	50	20	20	Condition	SNOMED	
36713415	717731002	Basal cell carcinoma of vulva	Disorder	Standard	01/30/2017	12/30/2099	50	50	20	20	Condition	SNOMED	
37165762	1255647008	Basaloid squamous cell carcinoma of larynx	Disorder	Standard	11/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37165427	1254801006	Basaloid squamous cell carcinoma of oropharynx	Disorder	Standard	11/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
4144191	307592006	Basophilic leukemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4173824	277474005	B-cell chronic lymphocytic leukemia variant	Disorder	Standard	01/30/2002	12/30/2099	2,357,060	2,357,060	73,490	73,490	Condition	SNOMED	
4173974	277619001	B-cell prolymphocytic leukemia	Disorder	Standard	01/30/2002	12/30/2099	28,750	28,760	2,780	2,780	Condition	SNOMED	
37312023	788874003	B-cell prolymphocytic leukemia in remission	Disorder	Standard	01/30/2020	12/30/2099	10	10	0	0	Condition	SNOMED	
36684808	351171000119101	Benign carcinoid of lung	Disorder	Standard	01/30/2019	12/30/2099	10	10	10	10	Condition	SNOMED	
765273	123181000119106	Benign carcinoid tumor of appendix	Disorder	Standard	08/31/2013	12/30/2099	640	640	110	110	Condition	SNOMED	
760937	123141000119101	Benign carcinoid tumor of ascending colon	Disorder	Standard	08/31/2013	12/30/2099	0	0	0	0	Condition	SNOMED	
765055	123121000119107	Benign carcinoid tumor of descending colon	Disorder	Standard	08/31/2013	12/30/2099	0	0	0	0	Condition	SNOMED	
760938	123151000119104	Benign carcinoid tumor of sigmoid colon	Disorder	Standard	08/31/2013	12/30/2099	30	30	10	10	Condition	SNOMED	
760942	123241000119109	Benign carcinoid tumor of stomach	Disorder	Standard	08/31/2013	12/30/2099	480	480	60	60	Condition	SNOMED	
600833	87161000119107	Benign ependymoma of brain	Disorder	Standard	07/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
3654613	838304009	Benign ependymoma of central nervous system	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
4138332	426134002	Benign ganglioneuroma of abdomen	Disorder	Standard	07/30/2007	12/30/2099	60	60	20	20	Condition	SNOMED	
37162605	1196886005	Benign gastrointestinal stromal neoplasm of duodenum	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37162561	1196833007	Benign gastrointestinal stromal neoplasm of large intestine	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37162563	1196835000	Benign gastrointestinal stromal neoplasm of small intestine	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37164302	1230023005	Benign intraocular medulloepithelioma	Disorder	Standard	05/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
4221643	417647002	Benign medulloepithelioma of ciliary body	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
45757539	18831000119107	Benign multiple endocrine neoplasia type 2a	Disorder	Standard	01/30/2015	12/30/2099	20	20	0	0	Condition	SNOMED	
4239882	92100009	Benign neoplasm of fallopian tube	Disorder	Standard	01/30/2002	12/30/2099	490	160,410	90	101,570	Condition	SNOMED	
198108	189120005	Benign neoplasm of fallopian tubes and uterine ligaments	Disorder	Standard	01/30/2002	12/30/2099	159,920	159,920	101,480	101,480	Condition	SNOMED	
37309708	15933101000119101	Benign neoplasm of left fallopian tube	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
37309709	15933061000119104	Benign neoplasm of right fallopian tube	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
37310752	130521000119106	Benign neuroendocrine neoplasm of sigmoid colon	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
761004	130471000119108	Benign neuroendocrine tumor of appendix	Disorder	Standard	02/29/2016	12/30/2099	0	640	0	110	Condition	SNOMED	
765037	130221000119108	Benign neuroendocrine tumor of lung	Disorder	Standard	02/29/2016	12/30/2099	0	10	0	10	Condition	SNOMED	
760998	130191000119102	Benign neuroendocrine tumor of stomach	Disorder	Standard	02/29/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
36714924	720344007	Benign phyllodes neoplasm of breast	Disorder	Standard	01/30/2017	12/30/2099	1,470	1,650	200	270	Condition	SNOMED	
36712736	1081411000119109	Benign phyllodes neoplasm of left breast	Disorder	Standard	01/30/2017	12/30/2099	120	120	50	50	Condition	SNOMED	
36712737	1081421000119102	Benign phyllodes neoplasm of right breast	Disorder	Standard	01/30/2017	12/30/2099	60	60	20	20	Condition	SNOMED	
37161012	1172840000	Benign schwannoma of nerve of gingival mucosa	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
36715804	721570000	Benign stromal neoplasm of gastrointestinal tract	Disorder	Standard	01/30/2017	12/30/2099	150	150	40	40	Condition	SNOMED	
40486581	447799001	Benign teratoma of testis	Disorder	Standard	07/30/2011	12/30/2099	20	20	0	0	Condition	SNOMED	
37205048	784307009	Benign thymoma	Disorder	Standard	07/30/2019	12/30/2099	9,190	9,190	1,020	1,020	Condition	SNOMED	
608934	15957261000119102	Bilateral Kaposi sarcoma of lungs	Disorder	Standard	07/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
37169407	15977711000119107	Bilateral malignant melanoma of conjunctivas	Disorder	Standard	07/30/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
608905	15952821000119105	Bilateral phyllodes neoplasm of breasts	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
37166981	1263460007	Birt Hogg Dubé syndrome	Disorder	Standard	01/30/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
4112850	254819008	B-K mole (nevus) syndrome	Disorder	Standard	01/30/2002	12/30/2099	370	370	210	210	Condition	SNOMED	
4211481	413656006	Blastic phase chronic myeloid leukemia	Disorder	Standard	01/30/2005	12/30/2099	620	630	20	20	Condition	SNOMED	
40482072	445105005	Blastic plasmacytoid dendritic cell neoplasm	Disorder	Standard	07/30/2010	12/30/2099	44,620	44,620	2,080	2,080	Condition	SNOMED	
37310462	1081431000119104	Borderline phyllodes neoplasm of left breast	Disorder	Standard	01/30/2020	12/30/2099	30	30	0	0	Condition	SNOMED	
37310461	1081441000119108	Borderline phyllodes neoplasm of right breast	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
4301646	404052009	Botryoid rhabdomyosarcoma	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4269876	399911003	Bowenoid papulosis of vulva (VIN III)	Disorder	Standard	07/30/2003	12/30/2099	10	10	10	10	Condition	SNOMED	
37204681	783541009	Breast implant-associated anaplastic large-cell lymphoma	Disorder	Standard	07/30/2019	12/30/2099	10	10	0	0	Condition	SNOMED	
37017595	713897006	Burkitt lymphoma co-occurrent with human immunodeficiency virus infection	Disorder	Standard	01/30/2016	12/30/2099	180	180	20	20	Condition	SNOMED	
37165822	1255796007	Burkitt lymphoma of lymph nodes of lower limb	Disorder	Standard	11/29/2022	12/30/2099	2,450	2,450	310	310	Condition	SNOMED	
37165857	1255895001	Burkitt lymphoma of lymph nodes of upper limb	Disorder	Standard	11/29/2022	12/30/2099	4,080	4,080	310	310	Condition	SNOMED	
4041800	118617000	Burkitt's lymphoma (clinical)	Disorder	Standard	01/30/2002	12/30/2099	420,480	712,240	30,870	58,070	Condition	SNOMED	
4097560	188512009	Burkitt's lymphoma of intra-abdominal lymph nodes	Disorder	Standard	01/30/2002	12/30/2099	72,720	80,220	6,020	7,170	Condition	SNOMED	
193428	188515006	Burkitt's lymphoma of intrapelvic lymph nodes	Disorder	Standard	01/30/2002	12/30/2099	7,500	7,500	1,150	1,150	Condition	SNOMED	
4091768	188511002	Burkitt's lymphoma of intrathoracic lymph nodes	Disorder	Standard	01/30/2002	12/30/2099	10,360	10,360	1,600	1,600	Condition	SNOMED	
315481	188517003	Burkitt's lymphoma of lymph nodes of multiple sites	Disorder	Standard	01/30/2002	12/30/2099	79,920	79,920	6,140	6,140	Condition	SNOMED	
439293	188516007	Burkitt's lymphoma of spleen	Disorder	Standard	01/30/2002	12/30/2099	3,630	3,630	630	630	Condition	SNOMED	
37165804	1255749004	Burkitt tumor of lymph nodes of head	Disorder	Standard	11/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37165806	1255751000	Burkitt tumor of lymph nodes of head and neck	Disorder	Standard	11/29/2022	12/30/2099	11,320	11,320	440	440	Condition	SNOMED	
37165805	1255750004	Burkitt tumor of lymph nodes of neck	Disorder	Standard	11/29/2022	12/30/2099	8,150	8,150	1,060	1,060	Condition	SNOMED	
199771	35868009	Carcinoid syndrome	Disorder	Standard	01/30/2002	12/30/2099	925,590	925,830	94,220	94,260	Condition	SNOMED	
42539466	734884008	Carcinoid syndrome diarrhea	Disorder	Standard	01/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
437238	253002004	Carcinoid tumor of appendix	Disorder	Standard	01/30/2002	12/30/2099	119,790	121,060	22,210	22,360	Condition	SNOMED	
257513	254627002	Carcinoid tumor of lung	Disorder	Standard	01/30/2002	12/30/2099	127,500	130,620	23,880	24,470	Condition	SNOMED	
194306	276808007	Carcinoid tumor of stomach	Disorder	Standard	01/30/2002	12/30/2099	51,030	187,170	12,190	31,310	Condition	SNOMED	
4171283	276876007	Carcinoma of Bartholin's gland	Disorder	Standard	01/30/2002	12/30/2099	60	60	20	20	Condition	SNOMED	
4115138	254462001	Carcinoma of parotid gland	Disorder	Standard	01/30/2002	12/30/2099	460	460	170	170	Condition	SNOMED	
37399542	716593008	Carcinoma of salivary gland type of breast	Disorder	Standard	07/30/2016	12/30/2099	0	30	0	20	Condition	SNOMED	
4112585	254466003	Carcinoma of sublingual gland	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4110432	254465004	Carcinoma of submandibular gland	Disorder	Standard	01/30/2002	12/30/2099	960	960	40	40	Condition	SNOMED	
36716386	722377004	Carney Stratakis syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
37116687	733492003	Carney triad	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4299145	404126000	CD-30 positive pleomorphic large T-cell cutaneous lymphoma	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
