Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
36713763	718716008	Autoimmune hemolytic anemia mixed type	Disorder	Standard	01/30/2017	12/30/2099	3,110	3,110	580	580	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4230266	438476003	Autoimmune thrombotic thrombocytopenic purpura	Disorder	Standard	01/30/2009	12/30/2099	40	40	20	20	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acquired thrombotic thrombocytopenic purpuraThrombotic thrombocytopenic purpura'"">2"
36680584	778006008	Autosomal dominant aplasia and myelodysplasia	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4318106	95842004	Autosomal dominant deficiency of plasminogen	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Hypoplasminogenemia'"">1"
36715053	720521008	Autosomal dominant macrothrombocytopenia	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37204525	783202008	Autosomal dominant secondary polycythemia	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37162293	1187252002	Autosomal dominant thrombocytopenia with platelet secretion defect	Disorder	Standard	11/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
35624651	767497003	Autosomal recessive congenital methemoglobinemia	Disorder	Standard	07/30/2018	12/30/2099	10	10	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Congenital methemoglobinemia'"">1"
35624653	767499000	Autosomal recessive congenital methemoglobinemia type I	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Congenital methemoglobinemia'"">1"
35624652	767498008	Autosomal recessive congenital methemoglobinemia type II	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Congenital methemoglobinemia'"">1"
37204848	783766005	Autosomal recessive secondary polycythemia not associated with VHL (Von Hippel Lindau) gene	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37397036	717050005	Autosomal recessive sideroblastic anemia	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4185078	54569005	Bernard Soulier syndrome	Disorder	Standard	01/30/2002	12/30/2099	50	50	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4196206	79592006	Beta plus thalassemia	Disorder	Standard	01/30/2002	12/30/2099	60	19,900	30	2,830	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Beta thalassemia'"">1"
4187256	47084006	Beta plus thalassemia normal hemoglobin A-2 type 1 silent	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Beta thalassemia'"">1"
4278669	65959000	Beta thalassemia	Disorder	Standard	01/30/2002	12/30/2099	490,850	539,550	74,240	84,630	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4100992	191189009	Beta thalassemia intermedia	Disorder	Standard	01/30/2002	12/30/2099	70	70	20	20	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4035988	15326009	beta+ Thalassemia normal Hb A-2 type 2	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Beta thalassemia'"">1"
4149681	269175006	Beta thalassemia trait	Disorder	Standard	01/30/2002	12/30/2099	5,790	5,790	3,140	3,140	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Beta thalassemia'"">1"
37397537	718196002	Beta thalassemia X-linked thrombocytopenia syndrome	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4315393	86715000	Beta zero thalassemia	Disorder	Standard	01/30/2002	12/30/2099	40	15,460	20	1,770	Condition	SNOMED	
4099005	27080008	Beta zero thalassemia deletion type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4009304	111572002	Beta zero thalassemia non deletion type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37203819	782934004	Bleeding diathesis due to collagen receptor defect	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
37204520	783194008	Bleeding diathesis due to thromboxane synthesis deficiency	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
37110748	725105006	Bleeding disorder due to calcium and DAG-regulated guanine exchange factor-1 deficiency	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4118225	207036003	Castleman disease	Disorder	Standard	01/30/2002	12/30/2099	83,200	83,360	6,640	6,710	Condition	SNOMED	
37018059	714460000	Castleman disease co-occurrent with infection caused by Human herpesvirus 8	Disorder	Standard	01/30/2016	12/30/2099	20	20	10	10	Condition	SNOMED	
37166060	1259049004	Castleman disease with immunoglobulin M monoclonal gammopathy of uncertain significance	Disorder	Standard	12/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
4290834	399945005	Castleman's superficial pseudotumor, involving skin	Disorder	Standard	07/30/2003	12/30/2099	70	70	30	30	Condition	SNOMED	
4131128	127055007	Chronic cold agglutinin disease	Disorder	Standard	01/30/2002	12/30/2099	340	380	50	60	Condition	SNOMED	
4130194	127056008	Chronic cold agglutinin disease associated with B-cell neoplasm	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
318397	13172003	Chronic idiopathic thrombocytopenic purpura	Disorder	Standard	01/30/2002	12/30/2099	4,420	4,420	680	680	Condition	SNOMED	
36674691	770407006	Chuvash erythrocytosis	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
37398930	715559004	Combined deficiency of factor V and factor VIII	Disorder	Standard	07/30/2016	12/30/2099	10	10	10	10	Condition	SNOMED	
4305930	154818001	Congenital afibrinogenemia	Disorder	Standard	01/30/2009	12/30/2099	80	80	20	20	Condition	SNOMED	
37399549	716746003	Congenital alpha-2-antiplasmin deficiency	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
37396502	716336002	Congenital amegakaryocytic thrombocytopenia	Disorder	Standard	07/30/2016	12/30/2099	10	10	0	0	Condition	SNOMED	
36713768	718721006	Congenital analbuminemia	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4009784	111571009	Congenital atransferrinemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37163213	1208617001	Congenital autosomal recessive small-platelet thrombocytopenia	Disorder	Standard	03/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
4267433	62578003	Congenital defect of folate absorption	Disorder	Standard	01/30/2002	12/30/2099	230	230	80	80	Condition	SNOMED	
4121109	234361004	Congenital deficiency of intrinsic factor	Disorder	Standard	01/30/2002	12/30/2099	110	110	40	40	Condition	SNOMED	
4241982	59548005	Congenital dyserythropoietic anemia, type I	Disorder	Standard	01/30/2002	12/30/2099	180	180	0	0	Condition	SNOMED	
4286660	68870007	Congenital dyserythropoietic anemia, type II	Disorder	Standard	01/30/2002	12/30/2099	210	210	0	0	Condition	SNOMED	
4097214	26409005	Congenital dyserythropoietic anemia, type III	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
36714288	719453009	Congenital dyserythropoietic anemia type IV	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4207877	441134009	Congenital dysmegakaryopoietic thrombocytopenia, Paris Trousseau type	Disorder	Standard	01/30/2009	12/30/2099	10	10	0	0	Condition	SNOMED	
4120611	234444001	Congenital factor IX deficiency variant	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4122942	234445000	Congenital factor IX deficiency with inhibitor	Disorder	Standard	01/30/2002	12/30/2099	80	80	0	0	Condition	SNOMED	
4144441	426199009	Congenital factor IX deficiency without inhibitor	Disorder	Standard	07/30/2007	12/30/2099	0	0	0	0	Condition	SNOMED	
4258290	439145006	Congenital hypofibrinogenemia	Disorder	Standard	01/30/2009	12/30/2099	10	10	10	10	Condition	SNOMED	
4122934	234395000	Congenital methemoglobinaema with defective methemoglobin-reducing system	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4146093	267550008	Congenital methemoglobinemia	Disorder	Standard	01/30/2002	12/30/2099	6,320	6,340	1,540	1,540	Condition	SNOMED	
4120456	234396004	Congenital methemoglobinemia with abnormal methemoglobins	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37397281	717407006	Congenital plasminogen activator inhibitor deficiency type 1	Disorder	Standard	07/30/2016	12/30/2099	230	230	70	70	Condition	SNOMED	
37161030	1172901009	Cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
607984	1156468009	Deep partial thickness burn	Disorder	Standard	07/30/2021	12/30/2099	0	1,000	0	380	Condition	SNOMED	
4052066	211782003	Deep partial thickness burn of abdominal wall	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4055315	211976006	Deep partial thickness burn of ankle	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
4052077	211844000	Deep partial thickness burn of axilla	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4059711	211783008	Deep partial thickness burn of back (excluding buttock)	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4059862	211913005	Deep partial thickness burn of back of hand	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
4052065	211780006	Deep partial thickness burn of breast	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4059712	211784002	Deep partial thickness burn of buttock	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
4057626	211711000	Deep partial thickness burn of cheek	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4055163	211781005	Deep partial thickness burn of chest wall	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4059576	211706002	Deep partial thickness burn of chin	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4059861	211911007	Deep partial thickness burn of digit of hand	Disorder	Standard	01/30/2002	12/30/2099	730	770	240	260	Condition	SNOMED	
4059575	211703005	Deep partial thickness burn of ear	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
4055175	211842001	Deep partial thickness burn of elbow	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
42539154	762471001	Deep partial thickness burn of face	Disorder	Standard	01/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
36674777	770615001	Deep partial thickness burn of finger	Disorder	Standard	01/30/2019	12/30/2099	40	40	20	20	Condition	SNOMED	
4054656	211975005	Deep partial thickness burn of foot	Disorder	Standard	01/30/2002	12/30/2099	30	30	20	20	Condition	SNOMED	
4055174	211841008	Deep partial thickness burn of forearm	Disorder	Standard	01/30/2002	12/30/2099	10	10	10	10	Condition	SNOMED	
4059577	211709009	Deep partial thickness burn of forehead	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4057643	211785001	Deep partial thickness burn of genitalia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
42536579	735509000	Deep partial thickness burn of hand	Disorder	Standard	01/30/2018	12/30/2099	10	800	10	280	Condition	SNOMED	
42539153	762467004	Deep partial thickness burn of head	Disorder	Standard	01/30/2018	12/30/2099	0	10	0	0	Condition	SNOMED	
42538711	762483004	Deep partial thickness burn of hip	Disorder	Standard	01/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
4057792	211978007	Deep partial thickness burn of knee	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4054657	211977002	Deep partial thickness burn of lower leg	Disorder	Standard	01/30/2002	12/30/2099	20	20	20	20	Condition	SNOMED	
42538712	762484005	Deep partial thickness burn of lower limb	Disorder	Standard	01/30/2018	12/30/2099	0	110	0	60	Condition	SNOMED	
4059579	211712007	Deep partial thickness burn of neck	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
4051926	211707006	Deep partial thickness burn of nose	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4055185	211912000	Deep partial thickness burn of palm of hand	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
42539541	735503004	Deep partial thickness burn of perineum	Disorder	Standard	01/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
4055074	211708001	Deep partial thickness burn of scalp	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4059729	211846003	Deep partial thickness burn of scapular region	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4057776	211845004	Deep partial thickness burn of shoulder	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
36674895	770781006	Deep partial thickness burn of skin of upper and lower lip	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
4059991	211979004	Deep partial thickness burn of thigh	Disorder	Standard	01/30/2002	12/30/2099	30	30	10	10	Condition	SNOMED	
4059860	211909003	Deep partial thickness burn of thumb	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4055314	211974009	Deep partial thickness burn of toe(s)	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
42538704	762474009	Deep partial thickness burn of trunk	Disorder	Standard	01/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
4055176	211843006	Deep partial thickness burn of upper arm	Disorder	Standard	01/30/2002	12/30/2099	40	40	20	20	Condition	SNOMED	
42538706	762477002	Deep partial thickness burn of upper limb	Disorder	Standard	01/30/2018	12/30/2099	10	870	10	320	Condition	SNOMED	
4059863	211914004	Deep partial thickness burn of wrist	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
37110834	725291001	Defect of purinergic receptor p2y G protein-coupled 12	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4049434	124178006	Deficiency of dihydrofolate reductase	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4050618	124128009	Deficiency of phosphogluconate dehydrogenase	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37399453	715526002	Dehydrated hereditary stomatocytosis	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
4122930	234388009	Delta-beta-Lepore thalassemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4038772	16360009	Delta beta thalassemia	Disorder	Standard	01/30/2002	12/30/2099	5,750	5,750	2,400	2,400	Condition	SNOMED	
4297017	76336008	Delta beta zero thalassemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4190190	373421000	Diarrhea-associated hemolytic uremic syndrome	Disorder	Standard	07/30/2002	12/30/2099	120	120	20	20	Condition	SNOMED	
37396761	716682000	Dominant beta-thalassemia	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
4146936	309742004	Drug-induced autoimmune hemolytic anemia	Disorder	Standard	01/30/2002	12/30/2099	39,920	39,930	12,470	12,470	Condition	SNOMED	
4131919	127060006	Drug-induced immune hemolytic anemia, hapten type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4082917	18323000	Drug-induced immune hemolytic anemia, immune complex type	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
4258261	441322009	Drug induced thrombotic thrombocytopenic purpura	Disorder	Standard	01/30/2009	12/30/2099	0	0	0	0	Condition	SNOMED	
36676519	773422002	East Texas bleeding disorder	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
4267549	400131007	Epithelioid hemangioma of skin	Disorder	Standard	07/30/2003	12/30/2099	10	10	10	10	Condition	SNOMED	
4248254	73190000	Epsilon gamma delta beta0 thalassemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4052711	23371004	Epsilon gamma delta beta thalassemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
438383	109994006	Essential thrombocythemia	Disorder	Standard	01/30/2002	12/30/2099	6,987,240	6,987,240	1,274,520	1,274,520	Condition	SNOMED	
436956	75331009	Evans syndrome	Disorder	Standard	01/30/2002	12/30/2099	153,050	153,050	10,630	10,630	Condition	SNOMED	
606929	1148862002	Factor X deficiency due to systemic amyloidosis	Disorder	Standard	07/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
4227574	88540000	Factor XI deficiency, type I	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4140543	33169001	Factor XI deficiency, type II	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4187663	45963004	Factor XI deficiency, type III	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
433741	17342003	Familial erythrocytosis	Disorder	Standard	01/30/2002	12/30/2099	339,380	339,540	97,100	97,150	Condition	SNOMED	
4130682	127065001	Familial erythrocytosis due to diphosphoglycerate mutase deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37110713	725034002	Familial platelet syndrome with predisposition to acute myelogenous leukemia	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4131920	127066000	Familial polycythemia vera	Disorder	Standard	01/30/2002	12/30/2099	120	120	40	40	Condition	SNOMED	
37397197	717254007	Familial pseudohyperkalemia	Disorder	Standard	07/30/2016	12/30/2099	10	10	0	0	Condition	SNOMED	
36715327	720950009	Familial thrombocytosis	Disorder	Standard	01/30/2017	12/30/2099	20	20	10	10	Condition	SNOMED	
37204552	783256001	Familial thrombomodulin anomalies	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
4046563	22933009	G-6-PD class I variant anemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4167506	48250002	Gaisbock's syndrome	Disorder	Standard	01/30/2002	12/30/2099	10	10	10	10	Condition	SNOMED	
37311954	788944005	Gamma delta beta thalassemia	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
4281620	36799008	Glutamate-cysteine ligase deficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4035266	237926007	Glutathione synthase deficiency without 5-oxoprolinuria	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4197685	51720005	Gray platelet syndrome	Disorder	Standard	01/30/2002	12/30/2099	30	30	10	10	Condition	SNOMED	
4313581	86225009	Hapten type high affinity hemolytic anemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4196102	44206008	Hapten type low affinity hemolytic anemia	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
3657472	1239381000000101	HbE (haemoglobin E) beta plus thalassaemia	Disorder	Standard	08/04/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
3657471	1239371000000103	HbE (haemoglobin E) beta zero thalassaemia	Disorder	Standard	08/04/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
4316372	95605009	HELLP syndrome	Disorder	Standard	01/30/2002	12/30/2099	126,070	126,070	47,030	47,030	Condition	SNOMED	
