Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
4339014	232049001	Adult vitelliform macular dystrophy	Disorder	Standard	01/30/2002	12/30/2099	700	700	80	80	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37110788	725168006	Aland Islands eye disease	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
36715352	720983002	Amaurosis hypertrichosis syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37396001	715656004	Aplasia of lacrimal and salivary gland	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4186114	413583003	Aspergillus endophthalmitis	Disorder	Standard	01/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Endophthalmitis'"">1"
37110506	724769002	Ataxia co-occurrent and due to phytanic acid storage disease	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Retinitis pigmentosa'"">1"
4293708	403434009	Atopic keratoconjunctivitis	Disorder	Standard	07/30/2003	12/30/2099	160	160	50	50	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4195049	312921000	Autosomal dominant cystoid macular edema	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37395780	715339004	Autosomal dominant keratitis	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
36714278	719431007	Autosomal dominant late-onset retinal degeneration	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
36674904	770791000	Autosomal dominant neovascular inflammatory vitreoretinopathy	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
36714335	719517009	Autosomal dominant optic atrophy and cataract	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37397359	717975006	Autosomal dominant optic atrophy and peripheral neuropathy syndrome	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37397260	717336005	Autosomal dominant optic atrophy classic form	Disorder	Standard	07/30/2016	12/30/2099	10	10	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37399444	715374003	Autosomal dominant optic atrophy plus syndrome	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37396395	716197003	Autosomal dominant pterygium of conjunctiva	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4334250	232052009	Autosomal dominant retinitis pigmentosa	Disorder	Standard	01/30/2002	12/30/2099	10	10	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Retinitis pigmentosa'"">1"
36674389	773727009	Autosomal dominant rhegmatogenous retinal detachment	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
46272745	711162004	Autosomal dominant vitreoretinochoroidopathy	Disorder	Standard	07/30/2015	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37117174	723828008	Autosomal recessive bestrophinopathy	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
36674688	770404004	Autosomal recessive chorioretinopathy and microcephaly syndrome	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37162739	1197358003	Autosomal recessive dysgenesis of anterior segment of eye	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37162669	1197151003	Autosomal recessive isolated optic atrophy	Disorder	Standard	02/27/2022	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
36675148	771476007	Autosomal recessive leukoencephalopathy, ischemic stroke, retinitis pigmentosa syndrome	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Retinitis pigmentosa'"">1"
37204410	783065004	Autosomal recessive optic atrophy type 7	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
37110039	724065003	Autosomal recessive posterior column ataxia and retinitis pigmentosa	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Retinitis pigmentosa'"">1"
4339015	232053004	Autosomal recessive retinitis pigmentosa	Disorder	Standard	01/30/2002	12/30/2099	20	460	10	150	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Retinitis pigmentosa'"">1"
37161127	1177028005	Bacterial panuveitis	Disorder	Standard	11/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Infectious panuveitis'"">1"
4259502	410472006	Bartonella henselae neuroretinitis	Disorder	Standard	07/30/2004	12/30/2099	30	30	10	10	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Optic neuritis'"">1"
37395871	715465001	Bedouin spastic ataxia syndrome	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Macular corneal dystrophy'"">1"
36714337	719520001	Benign concentric annular macular dystrophy	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
35622071	763387005	Best vitelliform macular dystrophy	Disorder	Standard	07/30/2018	12/30/2099	50	50	20	20	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
4208203	312927001	Bietti's crystalline retinopathy	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
3657173	1099241000119105	Bilateral acute endophthalmitis of eyes	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
3657833	15989831000119105	Bilateral choroideremia of eyes	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
37310624	346731000119106	Bilateral congenital anterior subcapsular polar cataracts	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
37169187	15665801000119104	Bilateral congenital capsular cataracts	Disorder	Standard	06/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
36684791	346721000119108	Bilateral congenital cataract of eyes	Disorder	Standard	01/30/2019	12/30/2099	70	90	60	70	Condition	SNOMED	
3657068	346711000119101	Bilateral congenital combined form cataract of eyes	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
3657147	681041000119106	Bilateral congenital cortical cataract of eyes	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
619226	890381000	Bilateral congenital ectropion	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
3654931	840479000	Bilateral congenital entropion	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
37207996	346701000119104	Bilateral congenital nuclear cataracts of eyes	Disorder	Standard	07/30/2019	12/30/2099	10	10	10	10	Condition	SNOMED	
37207995	346691000119104	Bilateral congenital posterior subcapsular polar cataracts of eyes	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
3657086	349281000119109	Bilateral congenital zonular cataract	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
3657971	15692681000119101	Bilateral disciform keratitis of eyes caused by Human herpes simplex virus	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
36687089	15863931000119108	Bilateral Duane's syndrome of eyes	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
37309749	15681681000119107	Bilateral endophthalmitis of eyes	Disorder	Standard	01/30/2020	12/30/2099	70	70	40	40	Condition	SNOMED	
619196	890348001	Bilateral epiblepharon	Disorder	Standard	01/30/2021	12/30/2099	120	120	80	80	Condition	SNOMED	
619197	890349009	Bilateral euryblepharon	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
3657140	680291000119102	Bilateral Fuchs' heterochromic cyclitis	Disorder	Standard	07/30/2020	12/30/2099	30	30	20	20	Condition	SNOMED	
37170178	15992551000119106	Bilateral interstitial keratitis caused by herpes simplex virus	Disorder	Standard	06/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
601989	680491000119103	Bilateral iridocorneal endothelial syndrome of eyes	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
37174282	746913791000119104	Bilateral limbal stem cell deficiency	Disorder	Standard	06/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37172988	561258721000119104	Bilateral macular dystrophy of substantia propria of cornea of eyes	Disorder	Standard	06/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
37171366	345141000119109	Bilateral Mooren's corneal ulcer	Disorder	Standard	06/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
3657842	15992711000119104	Bilateral neuroretinitis of eyes	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
762831	432521000124106	Bilateral optic neuritis	Disorder	Standard	08/31/2012	12/30/2099	160	160	60	60	Condition	SNOMED	
37207978	344891000119109	Bilateral optic papillitis	Disorder	Standard	07/30/2019	12/30/2099	10	10	10	10	Condition	SNOMED	
37208221	679201000119108	Bilateral pellucid marginal degeneration of cornea of eye	Disorder	Standard	07/30/2019	12/30/2099	20	20	10	10	Condition	SNOMED	
619210	890363003	Bilateral persistent hyperplastic primary vitreous	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
604462	897585008	Bilateral primary congenital glaucoma	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
609298	344191000119100	Bilateral punctate inner choroidopathy of eyes	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
36684754	343791000119101	Bilateral retinopathy of prematurity	Disorder	Standard	01/30/2019	12/30/2099	15,650	24,310	2,320	3,310	Condition	SNOMED	
36684753	343771000119102	Bilateral retinopathy of prematurity of eyes stage 1 - demarcation line	Disorder	Standard	01/30/2019	12/30/2099	4,080	4,080	520	520	Condition	SNOMED	
36684752	343761000119108	Bilateral retinopathy of prematurity of eyes stage 2 - intraretinal ridge	Disorder	Standard	01/30/2019	12/30/2099	3,080	3,080	340	340	Condition	SNOMED	
36684751	343751000119106	Bilateral retinopathy of prematurity of eyes stage 3 - ridge with extraretinal fibrovascular proliferation	Disorder	Standard	01/30/2019	12/30/2099	1,500	1,500	130	130	Condition	SNOMED	
601094	343741000119109	Bilateral retinopathy of prematurity of eyes stage 4 - subtotal retinal detachment	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
3657135	679691000119100	Bilateral retrobulbar optic neuritis of eyes	Disorder	Standard	07/30/2020	12/30/2099	10	10	10	10	Condition	SNOMED	
3657033	343461000119102	Bilateral serpiginous choroiditis of eyes	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
3657029	343311000119109	Bilateral superior limbic keratoconjunctivitis	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
3657131	679211000119106	Bilateral Terrien's marginal degeneration of peripheral corneas	Disorder	Standard	07/30/2020	12/30/2099	30	30	10	10	Condition	SNOMED	
601986	679871000119102	Bilateral tonic pupillary reaction	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
4334133	231981005	Birdshot chorioretinitis	Disorder	Standard	01/30/2002	12/30/2099	250	250	60	60	Condition	SNOMED	
4188813	413665004	Bleb associated endophthalmitis	Disorder	Standard	01/30/2005	12/30/2099	250	250	10	10	Condition	SNOMED	
37395818	715391004	Blepharophimosis epicanthus inversus ptosis syndrome	Disorder	Standard	07/30/2016	12/30/2099	46,440	46,440	22,280	22,280	Condition	SNOMED	
604361	890180006	Blepharophimosis epicanthus inversus ptosis syndrome plus	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
36713543	717914000	Blepharophimosis, ptosis, esotropia, syndactyly, short stature syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
36713544	717915004	Blepharoptosis, myopia, ectopia lentis syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
37395995	715647007	Bothnia retinal dystrophy	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
37111019	725590001	Butterfly-shaped pigmentary macular dystrophy	Disorder	Standard	07/30/2017	12/30/2099	10	10	10	10	Condition	SNOMED	
4186870	413746000	Candida endophthalmitis	Disorder	Standard	01/30/2005	12/30/2099	10	10	0	0	Condition	SNOMED	
4210132	312935003	Capillary hemangioma of retina	Disorder	Standard	01/30/2002	12/30/2099	780	780	30	30	Condition	SNOMED	
4196108	312940006	Carcinoma-associated retinopathy	Disorder	Standard	01/30/2002	12/30/2099	90	90	20	20	Condition	SNOMED	
36717554	722382006	Cataract and microcornea syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
37111650	726704006	Cataract, congenital heart disease, neural tube defect syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
36713858	718851007	Cataract glaucoma syndrome	Disorder	Standard	01/30/2017	12/30/2099	10	10	0	0	Condition	SNOMED	
4334874	231996009	Central areolar choroidal sclerosis	Disorder	Standard	01/30/2002	12/30/2099	6,760	6,760	2,950	2,950	Condition	SNOMED	
4168820	419074008	Central cloudy dystrophy of Francois	Disorder	Standard	01/30/2006	12/30/2099	20	20	0	0	Condition	SNOMED	
36715777	721535002	Central neurocytoma of brain	Disorder	Standard	01/30/2017	12/30/2099	2,040	2,060	120	130	Condition	SNOMED	
4208221	312997008	Central retinal vein occlusion - ischemic	Disorder	Standard	01/30/2002	12/30/2099	40	40	20	20	Condition	SNOMED	
4339011	232040002	Central retinal vein occlusion - juvenile	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
4208222	312998003	Central retinal vein occlusion - non-ischemic	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
4339010	232039004	Central retinal vein occlusion with macular edema	Disorder	Standard	01/30/2002	12/30/2099	1,847,880	1,847,880	195,830	195,830	Condition	SNOMED	
4334246	232038007	Central retinal vein occlusion with neovascularization	Disorder	Standard	01/30/2002	12/30/2099	151,390	151,390	40,350	40,350	Condition	SNOMED	
36712990	15997631000119103	Central serous choroidopathy of bilateral eyes	Disorder	Standard	01/30/2017	12/30/2099	900	900	130	130	Condition	SNOMED	
36712991	15997671000119100	Central serous choroidopathy of left eye	Disorder	Standard	01/30/2017	12/30/2099	0	900	0	130	Condition	SNOMED	
36712989	15997591000119103	Central serous choroidopathy of right eye	Disorder	Standard	01/30/2017	12/30/2099	0	900	0	130	Condition	SNOMED	
4195496	314009001	Central serous retinopathy with small retinal pigment epithelial detachment	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
762803	432141000124105	Central visual impairment	Disorder	Standard	08/31/2012	12/30/2099	130	130	100	100	Condition	SNOMED	
443429	392481002	Chandler syndrome	Disorder	Standard	01/30/2003	12/30/2099	40	60,590	20	26,460	Condition	SNOMED	
36713437	717761005	Choroideremia with deafness and obesity syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
36714526	719808002	Chromosome Xp11.3 microdeletion syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4208201	312923002	Chronic central serous chorioretinopathy	Disorder	Standard	01/30/2002	12/30/2099	50	60	20	20	Condition	SNOMED	
4199038	314007004	Chronic central serous retinopathy with diffuse retinal pigment epithelial detachment	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
443867	13978000	Chronic endophthalmitis	Disorder	Standard	01/30/2002	12/30/2099	9,500	9,540	4,310	4,330	Condition	SNOMED	
761314	15678441000119103	Chronic endophthalmitis of left eye	Disorder	Standard	08/31/2016	12/30/2099	10	10	10	10	Condition	SNOMED	
761315	15678481000119108	Chronic endophthalmitis of right eye	Disorder	Standard	08/31/2016	12/30/2099	30	30	10	10	Condition	SNOMED	
37163707	1217670003	Chronic postoperative bacterial endophthalmitis	Disorder	Standard	05/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
4150995	314546005	Chronic postoperative endophthalmitis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
37160889	1169360001	Chronic relapsing inflammatory optic neuropathy	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
37115759	732247000	Cleft lip retinopathy syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
4228180	404633004	Cogan-Reese syndrome	Disorder	Standard	01/30/2004	12/30/2099	0	0	0	0	Condition	SNOMED	
37161419	1179296003	Colobomatous macrophthalmia with microcornea syndrome	Disorder	Standard	10/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
36714290	719455002	Cone dystrophy with supernormal rod response	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
3654938	840486008	Congenital abnormal retraction of bilateral eyelids	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
37399467	715769008	Congenital abnormal retraction of eyelid	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
4100720	253224008	Congenital anterior polar cataract	Disorder	Standard	01/30/2002	12/30/2099	230	230	60	60	Condition	SNOMED	
45757718	342911000119104	Congenital anterior subcapsular polar cataract	Disorder	Standard	07/30/2014	12/30/2099	0	0	0	0	Condition	SNOMED	
37310640	341481000119107	Congenital anterior subcapsular polar cataract of left eye	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
37310630	335871000119105	Congenital anterior subcapsular polar cataract of right eye	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
4070185	204138006	Congenital blue dot cataract	Disorder	Standard	01/30/2002	12/30/2099	70	70	50	50	Condition	SNOMED	
443791	28550007	Congenital capsular cataract	Disorder	Standard	01/30/2002	12/30/2099	40	40	20	20	Condition	SNOMED	
36676682	773648002	Congenital cataract, hearing loss, severe developmental delay syndrome	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
36713473	717812000	Congenital cataract, hypertrophic cardiomyopathy, mitochondrial myopathy syndrome	Disorder	Standard	01/30/2017	12/30/2099	40	40	10	10	Condition	SNOMED	
37116290	732952003	Congenital cataract ichthyosis syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
37168350	1279837000	Congenital cataract microcornea with corneal opacity	Disorder	Standard	04/29/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
36684731	341471000119109	Congenital cataract of left eye	Disorder	Standard	01/30/2019	12/30/2099	60	150	30	100	Condition	SNOMED	
36684665	335861000119104	Congenital cataract of right eye	Disorder	Standard	01/30/2019	12/30/2099	30	130	30	100	Condition	SNOMED	
36676498	773398005	Congenital cataract, progressive muscular hypotonia, hearing loss, developmental delay syndrome	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
37166820	1260140008	Congenital cataract, severe neonatal hepatopathy, global developmental delay syndrome	Disorder	Standard	12/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
36714026	719102004	Congenital cataract with ataxia and deafness syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
36716387	722378009	Congenital cataract with deafness and hypogonadism syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
36716388	722379001	Congenital cataract with hypertrichosis and intellectual disability syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
45770920	342831000119100	Congenital combined form cataract	Disorder	Standard	07/30/2014	12/30/2099	0	0	0	0	Condition	SNOMED	
4280227	66499004	Congenital cortical cataract	Disorder	Standard	01/30/2002	12/30/2099	20	20	20	20	Condition	SNOMED	
3657138	679911000119104	Congenital cortical cataract of left eye	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
3657139	679931000119109	Congenital cortical cataract of right eye	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
381115	58882000	Congenital cystic eyeball	Disorder	Standard	01/30/2002	12/30/2099	3,040	3,040	1,490	1,490	Condition	SNOMED	
4201942	315297006	Congenital dysgenetic ptosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
378245	74969002	Congenital ectopic lens	Disorder	Standard	01/30/2002	12/30/2099	4,050	4,050	1,890	1,890	Condition	SNOMED	
4132119	26590002	Congenital ectropion	Disorder	Standard	01/30/2002	12/30/2099	9,030	9,070	5,010	5,010	Condition	SNOMED	
4069660	20392000	Congenital entropion	Disorder	Standard	01/30/2002	12/30/2099	6,210	6,210	3,710	3,710	Condition	SNOMED	
4235774	360429003	Congenital epiblepharon-inferior oblique syndrome	Disorder	Standard	01/30/2002	12/30/2099	23,280	23,280	3,880	3,880	Condition	SNOMED	
4294859	400947008	Congenital fibrosis of inferior rectus muscle	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
4268879	400946004	Congenital fibrosis syndrome	Disorder	Standard	07/30/2003	12/30/2099	200	200	20	20	Condition	SNOMED	
432628	416633008	Congenital hereditary endothelial dystrophy type 1	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
4217078	417395001	Congenital hereditary endothelial dystrophy type 2	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
4069800	204128001	Congenital lamellar cataract	Disorder	Standard	01/30/2002	12/30/2099	830	830	310	310	Condition	SNOMED	
4317298	95488001	Congenital macular corneal dystrophy	Disorder	Standard	01/30/2002	12/30/2099	0	40	0	0	Condition	SNOMED	
